travelCode,userCode,from,place,flightType,Fprice,agency,name,days,price,total,FHtotal
128136,1263,Florianopolis (SC),Aracaju (SE),premium,1248.7,Rainbow,Hotel Z,1,208.04,208.04,1456.74
128138,1263,Florianopolis (SC),Salvador (BH),economic,898.67,CloudFy,Hotel K,3,263.41,790.23,1688.9
128141,1263,Florianopolis (SC),Aracaju (SE),economic,879.1,CloudFy,Hotel Z,3,208.04,624.12,1503.22
128143,1263,Florianopolis (SC),Recife (PE),premium,1013.4,Rainbow,Hotel AU,1,312.83,312.83,1326.23
128144,1263,Florianopolis (SC),Salvador (BH),firstClass,1630.75,Rainbow,Hotel K,2,263.41,526.82,2157.57
128151,1263,Florianopolis (SC),Salvador (BH),firstClass,1630.75,Rainbow,Hotel K,3,263.41,790.23,2420.98
128152,1263,Florianopolis (SC),Brasilia (DF),premium,814.55,Rainbow,Hotel BP,3,247.62,742.86,1557.41
128153,1263,Florianopolis (SC),Natal (RN),firstClass,1385.49,Rainbow,Hotel BD,2,242.88,485.76,1871.25
128163,1263,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,Rainbow,Hotel Z,4,208.04,832.16,2414.26
128164,1263,Florianopolis (SC),Brasilia (DF),economic,636.51,CloudFy,Hotel BP,2,247.62,495.24,1131.75
128165,1263,Florianopolis (SC),Recife (PE),firstClass,1292.29,FlyingDrops,Hotel AU,1,312.83,312.83,1605.12
128171,1263,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,CloudFy,Hotel BP,4,247.62,990.48,2117.84
128177,1263,Florianopolis (SC),Brasilia (DF),premium,814.55,Rainbow,Hotel BP,1,247.62,247.62,1062.17
128181,1263,Florianopolis (SC),Natal (RN),firstClass,1315.27,CloudFy,Hotel BD,4,242.88,971.52,2286.79
128182,1263,Florianopolis (SC),Recife (PE),firstClass,1175.62,Rainbow,Hotel AU,2,312.83,625.66,1801.28
128184,1263,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,Rainbow,Hotel CB,1,165.99,165.99,715.54
128187,1263,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,Rainbow,Hotel CB,2,165.99,331.98,881.53
128195,1263,Florianopolis (SC),Natal (RN),firstClass,1315.27,CloudFy,Hotel BD,3,242.88,728.64,2043.91
128200,1263,Florianopolis (SC),Sao Paulo (SP),economic,427,Rainbow,Hotel AF,1,139.1,139.1,566.1
128206,1263,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,Rainbow,Hotel Z,2,208.04,416.08,1998.18
128207,1263,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,FlyingDrops,Hotel AF,2,139.1,278.2,1041.09
128210,1263,Florianopolis (SC),Natal (RN),economic,726.95,CloudFy,Hotel BD,2,242.88,485.76,1212.71
128216,1263,Florianopolis (SC),Brasilia (DF),premium,885.37,CloudFy,Hotel BP,3,247.62,742.86,1628.23
128217,1263,Florianopolis (SC),Campo Grande (MS),premium,697.65,CloudFy,Hotel BW,1,60.39,60.39,758.04
128218,1263,Florianopolis (SC),Campo Grande (MS),premium,697.65,CloudFy,Hotel BW,1,60.39,60.39,758.04
128222,1263,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,Rainbow,Hotel BW,3,60.39,181.17,1038.49
128229,1263,Florianopolis (SC),Aracaju (SE),premium,1248.7,Rainbow,Hotel Z,4,208.04,832.16,2080.86
128230,1263,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,FlyingDrops,Hotel AF,4,139.1,556.4,1319.29
128237,1263,Florianopolis (SC),Campo Grande (MS),firstClass,930.34,FlyingDrops,Hotel BW,1,60.39,60.39,990.73
128239,1263,Florianopolis (SC),Recife (PE),economic,695.3,Rainbow,Hotel AU,1,312.83,312.83,1008.13
128241,1263,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,CloudFy,Hotel BW,2,60.39,120.78,1070.36
128245,1263,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,CloudFy,Hotel Z,4,208.04,832.16,2300.19
128247,1263,Florianopolis (SC),Natal (RN),firstClass,1315.27,CloudFy,Hotel BD,1,242.88,242.88,1558.15
128249,1263,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,CloudFy,Hotel BP,3,247.62,742.86,1870.22
128250,1263,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,Rainbow,Hotel BP,1,247.62,247.62,1334.8
128251,1263,Florianopolis (SC),Campo Grande (MS),firstClass,930.34,FlyingDrops,Hotel BW,3,60.39,181.17,1111.51
128264,1264,Florianopolis (SC),Aracaju (SE),economic,819.41,Rainbow,Hotel Z,1,208.04,208.04,1027.45
128265,1264,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,Rainbow,Hotel CB,1,165.99,165.99,715.54
128270,1264,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,FlyingDrops,Hotel BP,3,247.62,742.86,1840.03
128271,1264,Florianopolis (SC),Campo Grande (MS),firstClass,930.34,FlyingDrops,Hotel BW,2,60.39,120.78,1051.12
128272,1264,Florianopolis (SC),Natal (RN),premium,1114.55,Rainbow,Hotel BD,4,242.88,971.52,2086.07
128274,1264,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,CloudFy,Hotel AF,3,139.1,417.3,1110.81
128286,1264,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,Rainbow,Hotel CB,1,165.99,165.99,715.54
128288,1264,Florianopolis (SC),Brasilia (DF),economic,636.51,CloudFy,Hotel BP,2,247.62,495.24,1131.75
128289,1264,Florianopolis (SC),Salvador (BH),premium,1311.38,CloudFy,Hotel K,2,263.41,526.82,1838.2
128292,1264,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,FlyingDrops,Hotel AF,2,139.1,278.2,1041.09
128293,1264,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,Rainbow,Hotel BP,1,247.62,247.62,1334.8
128299,1264,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,CloudFy,Hotel BP,1,247.62,247.62,1374.98
128300,1264,Florianopolis (SC),Natal (RN),economic,726.95,CloudFy,Hotel BD,2,242.88,485.76,1212.71
128302,1264,Florianopolis (SC),Salvador (BH),premium,1367.88,Rainbow,Hotel K,1,263.41,263.41,1631.29
128303,1264,Florianopolis (SC),Aracaju (SE),economic,879.1,CloudFy,Hotel Z,3,208.04,624.12,1503.22
128305,1264,Florianopolis (SC),Recife (PE),premium,1013.4,Rainbow,Hotel AU,1,312.83,312.83,1326.23
128307,1264,Florianopolis (SC),Brasilia (DF),economic,636.51,CloudFy,Hotel BP,4,247.62,990.48,1626.99
128311,1264,Florianopolis (SC),Campo Grande (MS),premium,697.65,CloudFy,Hotel BW,2,60.39,120.78,818.43
128317,1264,Florianopolis (SC),Natal (RN),firstClass,1348.79,FlyingDrops,Hotel BD,1,242.88,242.88,1591.67
128318,1264,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,CloudFy,Hotel BP,4,247.62,990.48,2117.84
128322,1264,Florianopolis (SC),Natal (RN),premium,1128.51,CloudFy,Hotel BD,4,242.88,971.52,2100.03
128324,1264,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,CloudFy,Hotel AF,1,139.1,139.1,832.61
128327,1264,Florianopolis (SC),Campo Grande (MS),premium,697.65,CloudFy,Hotel BW,4,60.39,241.56,939.21
128331,1264,Florianopolis (SC),Salvador (BH),firstClass,1640.8,CloudFy,Hotel K,2,263.41,526.82,2167.62
128333,1264,Florianopolis (SC),Natal (RN),firstClass,1348.79,FlyingDrops,Hotel BD,1,242.88,242.88,1591.67
128338,1265,Florianopolis (SC),Campo Grande (MS),premium,714.86,Rainbow,Hotel BW,2,60.39,120.78,835.64
128339,1265,Florianopolis (SC),Natal (RN),economic,726.95,CloudFy,Hotel BD,1,242.88,242.88,969.83
128341,1265,Florianopolis (SC),Natal (RN),economic,726.95,CloudFy,Hotel BD,1,242.88,242.88,969.83
128343,1265,Florianopolis (SC),Natal (RN),economic,780.68,Rainbow,Hotel BD,2,242.88,485.76,1266.44
128347,1265,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,CloudFy,Hotel BW,3,60.39,181.17,1130.75
128348,1265,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,FlyingDrops,Hotel BP,1,247.62,247.62,1344.79
128351,1265,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,FlyingDrops,Hotel BP,2,247.62,495.24,1592.41
128352,1265,Florianopolis (SC),Aracaju (SE),premium,1248.7,Rainbow,Hotel Z,3,208.04,624.12,1872.82
128353,1265,Florianopolis (SC),Recife (PE),premium,1013.4,Rainbow,Hotel AU,1,312.83,312.83,1326.23
128354,1265,Florianopolis (SC),Recife (PE),firstClass,1175.62,Rainbow,Hotel AU,1,312.83,312.83,1488.45
128356,1265,Florianopolis (SC),Recife (PE),premium,1013.4,Rainbow,Hotel AU,1,312.83,312.83,1326.23
128357,1265,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,Rainbow,Hotel CB,2,165.99,331.98,881.53
128359,1265,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,FlyingDrops,Hotel Z,1,208.04,208.04,1782.32
128365,1265,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,Rainbow,Hotel BP,4,247.62,990.48,2077.66
128371,1265,Florianopolis (SC),Natal (RN),firstClass,1348.79,FlyingDrops,Hotel BD,4,242.88,971.52,2320.31
128375,1265,Florianopolis (SC),Natal (RN),firstClass,1385.49,Rainbow,Hotel BD,2,242.88,485.76,1871.25
128378,1265,Florianopolis (SC),Campo Grande (MS),premium,697.65,CloudFy,Hotel BW,1,60.39,60.39,758.04
128380,1265,Florianopolis (SC),Brasilia (DF),economic,636.51,CloudFy,Hotel BP,2,247.62,495.24,1131.75
128381,1265,Florianopolis (SC),Aracaju (SE),economic,819.41,Rainbow,Hotel Z,4,208.04,832.16,1651.57
128386,1265,Florianopolis (SC),Sao Paulo (SP),economic,426.91,CloudFy,Hotel AF,3,139.1,417.3,844.21
128388,1265,Florianopolis (SC),Recife (PE),premium,1013.4,Rainbow,Hotel AU,1,312.83,312.83,1326.23
128392,1265,Florianopolis (SC),Salvador (BH),firstClass,1692.64,FlyingDrops,Hotel K,3,263.41,790.23,2482.87
128393,1265,Florianopolis (SC),Natal (RN),premium,1114.55,Rainbow,Hotel BD,1,242.88,242.88,1357.43
128399,1265,Florianopolis (SC),Salvador (BH),firstClass,1692.64,FlyingDrops,Hotel K,1,263.41,263.41,1956.05
128400,1265,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,Rainbow,Hotel CB,3,165.99,497.97,1047.52
128401,1265,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,CloudFy,Hotel CB,3,165.99,497.97,967.89
128403,1265,Florianopolis (SC),Campo Grande (MS),economic,544.86,Rainbow,Hotel BW,1,60.39,60.39,605.25
128412,1265,Florianopolis (SC),Campo Grande (MS),premium,697.65,CloudFy,Hotel BW,4,60.39,241.56,939.21
128413,1265,Florianopolis (SC),Sao Paulo (SP),economic,426.91,CloudFy,Hotel AF,2,139.1,278.2,705.11
128414,1265,Florianopolis (SC),Recife (PE),firstClass,1300.6,CloudFy,Hotel AU,4,312.83,1251.32,2551.92
128420,1265,Florianopolis (SC),Natal (RN),premium,1114.55,Rainbow,Hotel BD,1,242.88,242.88,1357.43
128422,1265,Florianopolis (SC),Campo Grande (MS),economic,478.02,CloudFy,Hotel BW,2,60.39,120.78,598.8
128423,1265,Florianopolis (SC),Recife (PE),firstClass,1292.29,FlyingDrops,Hotel AU,2,312.83,625.66,1917.95
128428,1265,Florianopolis (SC),Campo Grande (MS),firstClass,930.34,FlyingDrops,Hotel BW,2,60.39,120.78,1051.12
128432,1265,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,CloudFy,Hotel Z,2,208.04,416.08,1884.11
128436,1265,Florianopolis (SC),Salvador (BH),premium,1311.38,CloudFy,Hotel K,3,263.41,790.23,2101.61
128439,1266,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,Rainbow,Hotel CB,3,165.99,497.97,1047.52
128442,1266,Florianopolis (SC),Salvador (BH),firstClass,1630.75,Rainbow,Hotel K,3,263.41,790.23,2420.98
128452,1266,Florianopolis (SC),Sao Paulo (SP),economic,427,Rainbow,Hotel AF,3,139.1,417.3,844.3
128457,1266,Florianopolis (SC),Brasilia (DF),premium,814.55,Rainbow,Hotel BP,2,247.62,495.24,1309.79
128460,1266,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,FlyingDrops,Hotel Z,2,208.04,416.08,1990.36
128461,1266,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,CloudFy,Hotel BW,4,60.39,241.56,1191.14
128465,1266,Florianopolis (SC),Salvador (BH),economic,915.02,Rainbow,Hotel K,4,263.41,1053.64,1968.66
128471,1266,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,Rainbow,Hotel BP,3,247.62,742.86,1830.04
128474,1266,Florianopolis (SC),Sao Paulo (SP),premium,577.76,Rainbow,Hotel AF,1,139.1,139.1,716.86
128476,1266,Florianopolis (SC),Natal (RN),firstClass,1385.49,Rainbow,Hotel BD,3,242.88,728.64,2114.13
128477,1266,Florianopolis (SC),Recife (PE),firstClass,1292.29,FlyingDrops,Hotel AU,2,312.83,625.66,1917.95
128478,1266,Florianopolis (SC),Brasilia (DF),economic,636.51,CloudFy,Hotel BP,3,247.62,742.86,1379.37
128482,1266,Florianopolis (SC),Campo Grande (MS),premium,697.65,CloudFy,Hotel BW,2,60.39,120.78,818.43
128484,1266,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,Rainbow,Hotel CB,1,165.99,165.99,483.07
128492,1267,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,FlyingDrops,Hotel AF,3,139.1,417.3,1180.19
128497,1267,Florianopolis (SC),Natal (RN),premium,1128.51,CloudFy,Hotel BD,1,242.88,242.88,1371.39
128498,1267,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,CloudFy,Hotel BP,2,247.62,495.24,1622.6
128499,1267,Florianopolis (SC),Salvador (BH),economic,898.67,CloudFy,Hotel K,4,263.41,1053.64,1952.31
128503,1267,Florianopolis (SC),Aracaju (SE),premium,1248.7,Rainbow,Hotel Z,2,208.04,416.08,1664.78
128505,1267,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,CloudFy,Hotel CB,4,165.99,663.96,1249.73
128510,1267,Florianopolis (SC),Salvador (BH),premium,1367.88,Rainbow,Hotel K,2,263.41,526.82,1894.7
128514,1267,Florianopolis (SC),Recife (PE),economic,695.3,Rainbow,Hotel AU,1,312.83,312.83,1008.13
128518,1267,Florianopolis (SC),Campo Grande (MS),economic,478.02,CloudFy,Hotel BW,2,60.39,120.78,598.8
128521,1267,Florianopolis (SC),Recife (PE),firstClass,1175.62,Rainbow,Hotel AU,2,312.83,625.66,1801.28
128526,1268,Florianopolis (SC),Aracaju (SE),premium,1149.53,CloudFy,Hotel Z,4,208.04,832.16,1981.69
128531,1268,Florianopolis (SC),Campo Grande (MS),firstClass,930.34,FlyingDrops,Hotel BW,4,60.39,241.56,1171.9
128533,1268,Florianopolis (SC),Aracaju (SE),economic,819.41,Rainbow,Hotel Z,2,208.04,416.08,1235.49
128536,1268,Florianopolis (SC),Brasilia (DF),economic,555.01,Rainbow,Hotel BP,3,247.62,742.86,1297.87
128538,1268,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,FlyingDrops,Hotel BP,1,247.62,247.62,1344.79
128539,1268,Florianopolis (SC),Salvador (BH),firstClass,1630.75,Rainbow,Hotel K,4,263.41,1053.64,2684.39
128540,1268,Florianopolis (SC),Brasilia (DF),economic,636.51,CloudFy,Hotel BP,2,247.62,495.24,1131.75
128544,1268,Florianopolis (SC),Salvador (BH),premium,1311.38,CloudFy,Hotel K,1,263.41,263.41,1574.79
128545,1268,Florianopolis (SC),Natal (RN),economic,780.68,Rainbow,Hotel BD,4,242.88,971.52,1752.2
128548,1268,Florianopolis (SC),Recife (PE),firstClass,1175.62,Rainbow,Hotel AU,1,312.83,312.83,1488.45
128550,1268,Florianopolis (SC),Recife (PE),firstClass,1292.29,FlyingDrops,Hotel AU,4,312.83,1251.32,2543.61
128561,1268,Florianopolis (SC),Sao Paulo (SP),economic,426.91,CloudFy,Hotel AF,2,139.1,278.2,705.11
128562,1268,Florianopolis (SC),Aracaju (SE),premium,1248.7,Rainbow,Hotel Z,3,208.04,624.12,1872.82
128570,1268,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,FlyingDrops,Hotel Z,1,208.04,208.04,1782.32
128572,1268,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,CloudFy,Hotel CB,4,165.99,663.96,1249.73
128577,1268,Florianopolis (SC),Sao Paulo (SP),economic,426.91,CloudFy,Hotel AF,4,139.1,556.4,983.31
128578,1268,Florianopolis (SC),Recife (PE),firstClass,1300.6,CloudFy,Hotel AU,2,312.83,625.66,1926.26
128580,1268,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,CloudFy,Hotel BW,4,60.39,241.56,1191.14
128583,1268,Florianopolis (SC),Aracaju (SE),premium,1248.7,Rainbow,Hotel Z,3,208.04,624.12,1872.82
128587,1268,Florianopolis (SC),Natal (RN),economic,780.68,Rainbow,Hotel BD,2,242.88,485.76,1266.44
128592,1268,Florianopolis (SC),Natal (RN),economic,780.68,Rainbow,Hotel BD,3,242.88,728.64,1509.32
128594,1268,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,Rainbow,Hotel AF,1,139.1,139.1,877.9
128595,1268,Florianopolis (SC),Recife (PE),premium,918.66,CloudFy,Hotel AU,3,312.83,938.49,1857.15
128596,1268,Florianopolis (SC),Campo Grande (MS),economic,544.86,Rainbow,Hotel BW,1,60.39,60.39,605.25
128598,1268,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,CloudFy,Hotel CB,4,165.99,663.96,1249.73
128601,1268,Florianopolis (SC),Campo Grande (MS),premium,714.86,Rainbow,Hotel BW,1,60.39,60.39,775.25
128610,1268,Florianopolis (SC),Aracaju (SE),premium,1149.53,CloudFy,Hotel Z,4,208.04,832.16,1981.69
128614,1268,Florianopolis (SC),Sao Paulo (SP),economic,427,Rainbow,Hotel AF,4,139.1,556.4,983.4
128624,1268,Florianopolis (SC),Salvador (BH),economic,915.02,Rainbow,Hotel K,1,263.41,263.41,1178.43
128629,1268,Florianopolis (SC),Salvador (BH),firstClass,1630.75,Rainbow,Hotel K,3,263.41,790.23,2420.98
128630,1268,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,Rainbow,Hotel CB,1,165.99,165.99,715.54
128631,1268,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,Rainbow,Hotel CB,4,165.99,663.96,981.04
128637,1268,Florianopolis (SC),Natal (RN),firstClass,1385.49,Rainbow,Hotel BD,2,242.88,485.76,1871.25
128638,1268,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,FlyingDrops,Hotel Z,3,208.04,624.12,2198.4
128642,1268,Florianopolis (SC),Aracaju (SE),economic,879.1,CloudFy,Hotel Z,2,208.04,416.08,1295.18
128650,1268,Florianopolis (SC),Campo Grande (MS),premium,714.86,Rainbow,Hotel BW,2,60.39,120.78,835.64
128651,1268,Florianopolis (SC),Salvador (BH),firstClass,1640.8,CloudFy,Hotel K,1,263.41,263.41,1904.21
128652,1268,Florianopolis (SC),Salvador (BH),firstClass,1640.8,CloudFy,Hotel K,4,263.41,1053.64,2694.44
128656,1268,Florianopolis (SC),Recife (PE),economic,695.3,Rainbow,Hotel AU,4,312.83,1251.32,1946.62
128658,1268,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,CloudFy,Hotel Z,4,208.04,832.16,2300.19
128663,1268,Florianopolis (SC),Natal (RN),firstClass,1385.49,Rainbow,Hotel BD,4,242.88,971.52,2357.01
128664,1268,Florianopolis (SC),Salvador (BH),economic,915.02,Rainbow,Hotel K,4,263.41,1053.64,1968.66
128671,1268,Florianopolis (SC),Recife (PE),economic,674.52,CloudFy,Hotel AU,1,312.83,312.83,987.35
128674,1268,Florianopolis (SC),Salvador (BH),premium,1311.38,CloudFy,Hotel K,4,263.41,1053.64,2365.02
128676,1268,Florianopolis (SC),Salvador (BH),firstClass,1640.8,CloudFy,Hotel K,2,263.41,526.82,2167.62
128677,1268,Florianopolis (SC),Natal (RN),economic,780.68,Rainbow,Hotel BD,3,242.88,728.64,1509.32
128678,1268,Florianopolis (SC),Sao Paulo (SP),premium,577.76,Rainbow,Hotel AF,3,139.1,417.3,995.06
128682,1268,Florianopolis (SC),Recife (PE),firstClass,1292.29,FlyingDrops,Hotel AU,2,312.83,625.66,1917.95
128686,1268,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,CloudFy,Hotel Z,3,208.04,624.12,2092.15
128687,1268,Florianopolis (SC),Brasilia (DF),premium,885.37,CloudFy,Hotel BP,3,247.62,742.86,1628.23
128688,1268,Florianopolis (SC),Recife (PE),firstClass,1292.29,FlyingDrops,Hotel AU,3,312.83,938.49,2230.78
128694,1269,Florianopolis (SC),Sao Paulo (SP),economic,426.91,CloudFy,Hotel AF,1,139.1,139.1,566.01
128699,1269,Florianopolis (SC),Natal (RN),premium,1114.55,Rainbow,Hotel BD,4,242.88,971.52,2086.07
128700,1269,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,Rainbow,Hotel CB,4,165.99,663.96,981.04
128709,1269,Florianopolis (SC),Brasilia (DF),economic,636.51,CloudFy,Hotel BP,2,247.62,495.24,1131.75
128710,1269,Florianopolis (SC),Natal (RN),economic,726.95,CloudFy,Hotel BD,2,242.88,485.76,1212.71
128712,1269,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,FlyingDrops,Hotel CB,1,165.99,165.99,790.88
128720,1269,Florianopolis (SC),Sao Paulo (SP),premium,554.87,CloudFy,Hotel AF,4,139.1,556.4,1111.27
128721,1269,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,Rainbow,Hotel CB,4,165.99,663.96,1213.51
128722,1269,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,CloudFy,Hotel Z,1,208.04,208.04,1676.07
128727,1269,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,Rainbow,Hotel Z,3,208.04,624.12,2206.22
128730,1269,Florianopolis (SC),Recife (PE),economic,674.52,CloudFy,Hotel AU,3,312.83,938.49,1613.01
128736,1269,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,CloudFy,Hotel CB,4,165.99,663.96,1249.73
128744,1269,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,Rainbow,Hotel Z,3,208.04,624.12,2206.22
128752,1269,Florianopolis (SC),Natal (RN),economic,780.68,Rainbow,Hotel BD,1,242.88,242.88,1023.56
128758,1269,Florianopolis (SC),Campo Grande (MS),economic,478.02,CloudFy,Hotel BW,2,60.39,120.78,598.8
128761,1269,Florianopolis (SC),Salvador (BH),premium,1311.38,CloudFy,Hotel K,1,263.41,263.41,1574.79
128763,1269,Florianopolis (SC),Sao Paulo (SP),premium,577.76,Rainbow,Hotel AF,3,139.1,417.3,995.06
128768,1269,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,CloudFy,Hotel CB,4,165.99,663.96,1133.88
128769,1269,Florianopolis (SC),Recife (PE),firstClass,1300.6,CloudFy,Hotel AU,2,312.83,625.66,1926.26
128775,1269,Florianopolis (SC),Recife (PE),firstClass,1175.62,Rainbow,Hotel AU,1,312.83,312.83,1488.45
128781,1269,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,CloudFy,Hotel CB,3,165.99,497.97,1083.74
128782,1269,Florianopolis (SC),Aracaju (SE),premium,1149.53,CloudFy,Hotel Z,4,208.04,832.16,1981.69
128783,1269,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,FlyingDrops,Hotel AF,4,139.1,556.4,1319.29
128787,1269,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,Rainbow,Hotel CB,2,165.99,331.98,881.53
128788,1269,Florianopolis (SC),Campo Grande (MS),premium,697.65,CloudFy,Hotel BW,4,60.39,241.56,939.21
128793,1269,Florianopolis (SC),Salvador (BH),economic,898.67,CloudFy,Hotel K,3,263.41,790.23,1688.9
128800,1269,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,FlyingDrops,Hotel CB,1,165.99,165.99,790.88
128803,1269,Florianopolis (SC),Brasilia (DF),economic,555.01,Rainbow,Hotel BP,2,247.62,495.24,1050.25
128804,1269,Florianopolis (SC),Natal (RN),premium,1114.55,Rainbow,Hotel BD,1,242.88,242.88,1357.43
128806,1269,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,Rainbow,Hotel CB,1,165.99,165.99,483.07
128809,1269,Florianopolis (SC),Recife (PE),firstClass,1292.29,FlyingDrops,Hotel AU,3,312.83,938.49,2230.78
128810,1269,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,Rainbow,Hotel BP,4,247.62,990.48,2077.66
128814,1269,Florianopolis (SC),Aracaju (SE),economic,819.41,Rainbow,Hotel Z,1,208.04,208.04,1027.45
128816,1269,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,CloudFy,Hotel CB,2,165.99,331.98,801.9
