travelCode,userCode,name,place,days,price,total
99328,984,Hotel AU,Recife (PE),1,312.83,312.83
99332,985,Hotel AU,Recife (PE),3,312.83,938.49
99333,985,Hotel BP,Brasilia (DF),1,247.62,247.62
99334,985,Hotel AF,Sao Paulo (SP),1,139.1,139.1
99338,985,Hotel BD,Natal (RN),4,242.88,971.52
99339,985,Hotel BW,Campo Grande (MS),1,60.39,60.39
99344,985,Hotel BW,Campo Grande (MS),1,60.39,60.39
99369,985,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
99370,985,Hotel BW,Campo Grande (MS),2,60.39,120.78
99371,985,Hotel BP,Brasilia (DF),3,247.62,742.86
99372,985,Hotel BD,Natal (RN),3,242.88,728.64
99373,985,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
99375,985,Hotel Z,Aracaju (SE),1,208.04,208.04
99386,985,Hotel Z,Aracaju (SE),1,208.04,208.04
99391,985,Hotel BD,Natal (RN),3,242.88,728.64
99392,985,Hotel BP,Brasilia (DF),3,247.62,742.86
99393,985,Hotel Z,Aracaju (SE),4,208.04,832.16
99394,985,Hotel K,Salvador (BH),2,263.41,526.82
99399,985,Hotel AU,Recife (PE),2,312.83,625.66
99400,985,Hotel K,Salvador (BH),2,263.41,526.82
99402,985,Hotel AF,Sao Paulo (SP),1,139.1,139.1
99406,985,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
99412,985,Hotel BD,Natal (RN),2,242.88,485.76
99415,985,Hotel Z,Aracaju (SE),1,208.04,208.04
99416,985,Hotel BD,Natal (RN),4,242.88,971.52
99417,985,Hotel AF,Sao Paulo (SP),3,139.1,417.3
99418,985,Hotel BW,Campo Grande (MS),1,60.39,60.39
99420,985,Hotel BD,Natal (RN),1,242.88,242.88
99422,985,Hotel BW,Campo Grande (MS),1,60.39,60.39
99424,985,Hotel AU,Recife (PE),3,312.83,938.49
99430,985,Hotel BP,Brasilia (DF),1,247.62,247.62
99431,985,Hotel BW,Campo Grande (MS),3,60.39,181.17
99432,985,Hotel BW,Campo Grande (MS),2,60.39,120.78
99434,985,Hotel BD,Natal (RN),3,242.88,728.64
99437,985,Hotel K,Salvador (BH),4,263.41,1053.64
99438,985,Hotel BW,Campo Grande (MS),3,60.39,181.17
99439,985,Hotel AF,Sao Paulo (SP),1,139.1,139.1
99440,985,Hotel AU,Recife (PE),1,312.83,312.83
99443,985,Hotel BW,Campo Grande (MS),1,60.39,60.39
99444,985,Hotel Z,Aracaju (SE),2,208.04,416.08
99449,985,Hotel AF,Sao Paulo (SP),4,139.1,556.4
99450,985,Hotel BW,Campo Grande (MS),1,60.39,60.39
99453,985,Hotel BP,Brasilia (DF),1,247.62,247.62
99456,985,Hotel BD,Natal (RN),1,242.88,242.88
99460,985,Hotel BP,Brasilia (DF),4,247.62,990.48
99461,985,Hotel K,Salvador (BH),3,263.41,790.23
99462,985,Hotel AU,Recife (PE),3,312.83,938.49
99470,985,Hotel BW,Campo Grande (MS),4,60.39,241.56
99471,985,Hotel BD,Natal (RN),2,242.88,485.76
99474,985,Hotel BD,Natal (RN),1,242.88,242.88
99475,985,Hotel K,Salvador (BH),1,263.41,263.41
99476,985,Hotel AU,Recife (PE),2,312.83,625.66
99479,985,Hotel K,Salvador (BH),3,263.41,790.23
99480,985,Hotel AF,Sao Paulo (SP),1,139.1,139.1
99485,986,Hotel K,Salvador (BH),2,263.41,526.82
99486,986,Hotel K,Salvador (BH),2,263.41,526.82
99491,988,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97
99492,988,Hotel BW,Campo Grande (MS),4,60.39,241.56
99493,988,Hotel K,Salvador (BH),3,263.41,790.23
99495,988,Hotel AF,Sao Paulo (SP),3,139.1,417.3
99499,988,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97
99500,988,Hotel BW,Campo Grande (MS),2,60.39,120.78
99503,988,Hotel BW,Campo Grande (MS),1,60.39,60.39
99511,988,Hotel BD,Natal (RN),2,242.88,485.76
99512,988,Hotel AF,Sao Paulo (SP),1,139.1,139.1
99514,988,Hotel BW,Campo Grande (MS),1,60.39,60.39
99517,988,Hotel Z,Aracaju (SE),4,208.04,832.16
99520,988,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
99525,988,Hotel AU,Recife (PE),3,312.83,938.49
99527,988,Hotel Z,Aracaju (SE),4,208.04,832.16
99528,988,Hotel BW,Campo Grande (MS),2,60.39,120.78
99530,988,Hotel BP,Brasilia (DF),1,247.62,247.62
99536,988,Hotel AF,Sao Paulo (SP),1,139.1,139.1
99537,989,Hotel AF,Sao Paulo (SP),4,139.1,556.4
99538,989,Hotel K,Salvador (BH),2,263.41,526.82
99544,989,Hotel AU,Recife (PE),2,312.83,625.66
99545,989,Hotel BP,Brasilia (DF),4,247.62,990.48
99546,989,Hotel AU,Recife (PE),1,312.83,312.83
99550,989,Hotel BW,Campo Grande (MS),3,60.39,181.17
99552,989,Hotel Z,Aracaju (SE),2,208.04,416.08
99553,989,Hotel AU,Recife (PE),1,312.83,312.83
99558,989,Hotel BD,Natal (RN),1,242.88,242.88
99559,989,Hotel AU,Recife (PE),3,312.83,938.49
99562,989,Hotel AU,Recife (PE),4,312.83,1251.32
99565,989,Hotel AF,Sao Paulo (SP),2,139.1,278.2
99566,989,Hotel AF,Sao Paulo (SP),2,139.1,278.2
99568,989,Hotel BW,Campo Grande (MS),4,60.39,241.56
99571,989,Hotel Z,Aracaju (SE),4,208.04,832.16
99576,989,Hotel K,Salvador (BH),2,263.41,526.82
99590,989,Hotel Z,Aracaju (SE),2,208.04,416.08
99594,989,Hotel BW,Campo Grande (MS),1,60.39,60.39
99600,989,Hotel Z,Aracaju (SE),1,208.04,208.04
99607,989,Hotel AF,Sao Paulo (SP),2,139.1,278.2
99611,989,Hotel AU,Recife (PE),4,312.83,1251.32
99612,989,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
99616,989,Hotel Z,Aracaju (SE),3,208.04,624.12
99617,989,Hotel K,Salvador (BH),4,263.41,1053.64
99625,989,Hotel BD,Natal (RN),1,242.88,242.88
99626,989,Hotel BD,Natal (RN),1,242.88,242.88
99627,989,Hotel BP,Brasilia (DF),2,247.62,495.24
99630,989,Hotel AU,Recife (PE),3,312.83,938.49
99636,989,Hotel BD,Natal (RN),4,242.88,971.52
99637,989,Hotel AF,Sao Paulo (SP),4,139.1,556.4
99641,989,Hotel K,Salvador (BH),2,263.41,526.82
99647,989,Hotel AF,Sao Paulo (SP),3,139.1,417.3
99650,989,Hotel BW,Campo Grande (MS),2,60.39,120.78
99651,989,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
99652,989,Hotel BP,Brasilia (DF),3,247.62,742.86
99654,989,Hotel Z,Aracaju (SE),2,208.04,416.08
99657,989,Hotel BD,Natal (RN),4,242.88,971.52
99658,989,Hotel K,Salvador (BH),2,263.41,526.82
99667,989,Hotel Z,Aracaju (SE),4,208.04,832.16
99672,989,Hotel AU,Recife (PE),1,312.83,312.83
99682,990,Hotel BP,Brasilia (DF),4,247.62,990.48
99693,990,Hotel K,Salvador (BH),4,263.41,1053.64
99697,990,Hotel BP,Brasilia (DF),4,247.62,990.48
99698,990,Hotel Z,Aracaju (SE),3,208.04,624.12
99701,990,Hotel AU,Recife (PE),2,312.83,625.66
99705,990,Hotel AU,Recife (PE),1,312.83,312.83
99708,990,Hotel AF,Sao Paulo (SP),3,139.1,417.3
99709,990,Hotel AF,Sao Paulo (SP),1,139.1,139.1
99710,990,Hotel AU,Recife (PE),3,312.83,938.49
99716,990,Hotel AF,Sao Paulo (SP),2,139.1,278.2
99718,990,Hotel AU,Recife (PE),1,312.83,312.83
99722,990,Hotel BD,Natal (RN),4,242.88,971.52
99723,990,Hotel AU,Recife (PE),1,312.83,312.83
99724,990,Hotel AU,Recife (PE),3,312.83,938.49
99729,990,Hotel BW,Campo Grande (MS),3,60.39,181.17
99738,990,Hotel K,Salvador (BH),4,263.41,1053.64
99740,990,Hotel AF,Sao Paulo (SP),3,139.1,417.3
99741,990,Hotel Z,Aracaju (SE),3,208.04,624.12
99746,990,Hotel AU,Recife (PE),2,312.83,625.66
99749,990,Hotel Z,Aracaju (SE),1,208.04,208.04
99750,990,Hotel AU,Recife (PE),4,312.83,1251.32
99751,990,Hotel AU,Recife (PE),2,312.83,625.66
99754,990,Hotel BP,Brasilia (DF),4,247.62,990.48
99757,990,Hotel AF,Sao Paulo (SP),1,139.1,139.1
99766,991,Hotel Z,Aracaju (SE),3,208.04,624.12
99767,991,Hotel AU,Recife (PE),1,312.83,312.83
99770,991,Hotel BD,Natal (RN),3,242.88,728.64
99773,991,Hotel BD,Natal (RN),3,242.88,728.64
99777,991,Hotel BP,Brasilia (DF),3,247.62,742.86
99779,991,Hotel BW,Campo Grande (MS),3,60.39,181.17
99780,991,Hotel Z,Aracaju (SE),2,208.04,416.08
99784,991,Hotel Z,Aracaju (SE),1,208.04,208.04
99788,991,Hotel AU,Recife (PE),1,312.83,312.83
99790,991,Hotel BW,Campo Grande (MS),2,60.39,120.78
99798,991,Hotel BW,Campo Grande (MS),1,60.39,60.39
99799,991,Hotel K,Salvador (BH),3,263.41,790.23
99805,992,Hotel BD,Natal (RN),1,242.88,242.88
99806,992,Hotel Z,Aracaju (SE),1,208.04,208.04
99807,992,Hotel BW,Campo Grande (MS),3,60.39,181.17
99808,992,Hotel K,Salvador (BH),3,263.41,790.23
99810,992,Hotel BP,Brasilia (DF),1,247.62,247.62
99814,992,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
99824,992,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
99829,992,Hotel BW,Campo Grande (MS),3,60.39,181.17
99830,992,Hotel BP,Brasilia (DF),3,247.62,742.86
99831,992,Hotel K,Salvador (BH),2,263.41,526.82
99834,992,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
99835,992,Hotel AU,Recife (PE),2,312.83,625.66
99841,992,Hotel BW,Campo Grande (MS),1,60.39,60.39
99842,992,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
99846,992,Hotel K,Salvador (BH),4,263.41,1053.64
99847,992,Hotel BD,Natal (RN),1,242.88,242.88
99850,992,Hotel K,Salvador (BH),3,263.41,790.23
99851,992,Hotel Z,Aracaju (SE),2,208.04,416.08
99853,992,Hotel BP,Brasilia (DF),3,247.62,742.86
99854,992,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
99859,992,Hotel Z,Aracaju (SE),1,208.04,208.04
99869,992,Hotel Z,Aracaju (SE),1,208.04,208.04
99873,992,Hotel Z,Aracaju (SE),4,208.04,832.16
99874,992,Hotel BW,Campo Grande (MS),1,60.39,60.39
99878,992,Hotel AF,Sao Paulo (SP),2,139.1,278.2
99879,992,Hotel AF,Sao Paulo (SP),4,139.1,556.4
99883,992,Hotel K,Salvador (BH),1,263.41,263.41
99886,992,Hotel AU,Recife (PE),2,312.83,625.66
99887,992,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
99889,992,Hotel BP,Brasilia (DF),2,247.62,495.24
99892,992,Hotel BW,Campo Grande (MS),3,60.39,181.17
99896,992,Hotel K,Salvador (BH),2,263.41,526.82
99897,992,Hotel BD,Natal (RN),3,242.88,728.64
99899,992,Hotel K,Salvador (BH),2,263.41,526.82
99901,992,Hotel BP,Brasilia (DF),3,247.62,742.86
99906,992,Hotel BD,Natal (RN),2,242.88,485.76
99907,992,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
99908,992,Hotel BW,Campo Grande (MS),2,60.39,120.78
99910,992,Hotel BW,Campo Grande (MS),3,60.39,181.17
99911,992,Hotel K,Salvador (BH),1,263.41,263.41
99912,992,Hotel AU,Recife (PE),4,312.83,1251.32
99916,992,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
99921,992,Hotel AF,Sao Paulo (SP),2,139.1,278.2
99923,992,Hotel Z,Aracaju (SE),3,208.04,624.12
99925,992,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
99932,992,Hotel AF,Sao Paulo (SP),1,139.1,139.1
99934,992,Hotel BD,Natal (RN),4,242.88,971.52
99942,992,Hotel AF,Sao Paulo (SP),2,139.1,278.2
99945,992,Hotel Z,Aracaju (SE),3,208.04,624.12
99947,992,Hotel BP,Brasilia (DF),2,247.62,495.24
99948,992,Hotel Z,Aracaju (SE),2,208.04,416.08
99949,992,Hotel Z,Aracaju (SE),2,208.04,416.08
99964,992,Hotel AU,Recife (PE),3,312.83,938.49
99968,992,Hotel BD,Natal (RN),1,242.88,242.88
99972,992,Hotel BD,Natal (RN),2,242.88,485.76
99974,992,Hotel BD,Natal (RN),2,242.88,485.76
99975,992,Hotel AF,Sao Paulo (SP),1,139.1,139.1
99978,992,Hotel K,Salvador (BH),1,263.41,263.41
99986,992,Hotel AU,Recife (PE),4,312.83,1251.32
99987,992,Hotel AF,Sao Paulo (SP),3,139.1,417.3
99993,992,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
99998,992,Hotel BW,Campo Grande (MS),2,60.39,120.78
100001,992,Hotel BD,Natal (RN),1,242.88,242.88
100011,993,Hotel Z,Aracaju (SE),2,208.04,416.08
100012,993,Hotel Z,Aracaju (SE),3,208.04,624.12
100013,993,Hotel AU,Recife (PE),1,312.83,312.83
100019,993,Hotel BP,Brasilia (DF),3,247.62,742.86
100020,993,Hotel BW,Campo Grande (MS),3,60.39,181.17
100022,993,Hotel AF,Sao Paulo (SP),2,139.1,278.2
100030,993,Hotel AF,Sao Paulo (SP),1,139.1,139.1
100031,993,Hotel BD,Natal (RN),3,242.88,728.64
100036,993,Hotel K,Salvador (BH),1,263.41,263.41
100037,993,Hotel AF,Sao Paulo (SP),2,139.1,278.2
100038,993,Hotel AF,Sao Paulo (SP),4,139.1,556.4
100040,993,Hotel BP,Brasilia (DF),3,247.62,742.86
100041,993,Hotel AF,Sao Paulo (SP),3,139.1,417.3
100047,993,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97
100048,993,Hotel AU,Recife (PE),4,312.83,1251.32
100049,993,Hotel Z,Aracaju (SE),1,208.04,208.04
100056,993,Hotel BD,Natal (RN),1,242.88,242.88
100057,993,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
100059,993,Hotel AF,Sao Paulo (SP),2,139.1,278.2
100062,993,Hotel Z,Aracaju (SE),4,208.04,832.16
100064,993,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100065,993,Hotel BD,Natal (RN),3,242.88,728.64
100066,993,Hotel Z,Aracaju (SE),2,208.04,416.08
100067,993,Hotel BW,Campo Grande (MS),3,60.39,181.17
100086,993,Hotel Z,Aracaju (SE),2,208.04,416.08
100090,993,Hotel AU,Recife (PE),2,312.83,625.66
100095,993,Hotel K,Salvador (BH),3,263.41,790.23
100097,993,Hotel AF,Sao Paulo (SP),1,139.1,139.1
100100,993,Hotel BP,Brasilia (DF),4,247.62,990.48
100112,993,Hotel AF,Sao Paulo (SP),1,139.1,139.1
100114,993,Hotel AU,Recife (PE),1,312.83,312.83
100117,993,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
100118,993,Hotel BD,Natal (RN),4,242.88,971.52
100119,993,Hotel K,Salvador (BH),4,263.41,1053.64
100122,993,Hotel K,Salvador (BH),3,263.41,790.23
100126,993,Hotel Z,Aracaju (SE),1,208.04,208.04
100127,993,Hotel AU,Recife (PE),3,312.83,938.49
100128,993,Hotel AU,Recife (PE),2,312.83,625.66
100131,993,Hotel AU,Recife (PE),1,312.83,312.83
100132,993,Hotel AF,Sao Paulo (SP),4,139.1,556.4
100133,993,Hotel AU,Recife (PE),3,312.83,938.49
100137,993,Hotel BP,Brasilia (DF),4,247.62,990.48
100138,993,Hotel BW,Campo Grande (MS),3,60.39,181.17
100149,993,Hotel BP,Brasilia (DF),3,247.62,742.86
100151,993,Hotel BD,Natal (RN),3,242.88,728.64
100157,993,Hotel Z,Aracaju (SE),3,208.04,624.12
100163,994,Hotel AU,Recife (PE),4,312.83,1251.32
100164,994,Hotel K,Salvador (BH),1,263.41,263.41
100171,994,Hotel Z,Aracaju (SE),4,208.04,832.16
100174,994,Hotel BW,Campo Grande (MS),3,60.39,181.17
100177,994,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97
100184,996,Hotel AF,Sao Paulo (SP),3,139.1,417.3
100185,996,Hotel BP,Brasilia (DF),1,247.62,247.62
100190,996,Hotel Z,Aracaju (SE),1,208.04,208.04
100193,996,Hotel BP,Brasilia (DF),3,247.62,742.86
100196,996,Hotel AF,Sao Paulo (SP),3,139.1,417.3
100197,996,Hotel AF,Sao Paulo (SP),2,139.1,278.2
100199,996,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
100202,996,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
100206,996,Hotel BP,Brasilia (DF),2,247.62,495.24
100207,996,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100220,996,Hotel AU,Recife (PE),2,312.83,625.66
100229,996,Hotel BW,Campo Grande (MS),1,60.39,60.39
100232,996,Hotel BP,Brasilia (DF),1,247.62,247.62
100235,996,Hotel AU,Recife (PE),3,312.83,938.49
100240,996,Hotel BP,Brasilia (DF),1,247.62,247.62
100243,996,Hotel Z,Aracaju (SE),4,208.04,832.16
100244,996,Hotel BD,Natal (RN),3,242.88,728.64
100247,996,Hotel BW,Campo Grande (MS),2,60.39,120.78
100250,996,Hotel AF,Sao Paulo (SP),1,139.1,139.1
100255,996,Hotel BW,Campo Grande (MS),3,60.39,181.17
100266,996,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97
100270,997,Hotel Z,Aracaju (SE),2,208.04,416.08
100277,997,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100278,997,Hotel BW,Campo Grande (MS),4,60.39,241.56
100280,997,Hotel BD,Natal (RN),1,242.88,242.88
100281,997,Hotel K,Salvador (BH),3,263.41,790.23
100282,997,Hotel K,Salvador (BH),3,263.41,790.23
100286,997,Hotel AF,Sao Paulo (SP),2,139.1,278.2
100287,997,Hotel BW,Campo Grande (MS),4,60.39,241.56
100290,997,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100292,997,Hotel BW,Campo Grande (MS),3,60.39,181.17
100298,997,Hotel K,Salvador (BH),2,263.41,526.82
100305,997,Hotel AU,Recife (PE),1,312.83,312.83
100310,997,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
100316,997,Hotel K,Salvador (BH),4,263.41,1053.64
100324,997,Hotel K,Salvador (BH),1,263.41,263.41
100328,998,Hotel AF,Sao Paulo (SP),3,139.1,417.3
100335,998,Hotel AU,Recife (PE),4,312.83,1251.32
100336,998,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100337,998,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97
100342,998,Hotel Z,Aracaju (SE),1,208.04,208.04
100344,998,Hotel AF,Sao Paulo (SP),1,139.1,139.1
100347,998,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100351,998,Hotel BP,Brasilia (DF),3,247.62,742.86
100352,998,Hotel BW,Campo Grande (MS),4,60.39,241.56
100360,998,Hotel BD,Natal (RN),2,242.88,485.76
100368,998,Hotel BW,Campo Grande (MS),4,60.39,241.56
100372,998,Hotel BD,Natal (RN),4,242.88,971.52
100376,998,Hotel BD,Natal (RN),3,242.88,728.64
100377,998,Hotel BP,Brasilia (DF),1,247.62,247.62
100378,998,Hotel AU,Recife (PE),4,312.83,1251.32
100380,998,Hotel Z,Aracaju (SE),2,208.04,416.08
100384,998,Hotel BP,Brasilia (DF),4,247.62,990.48
100385,998,Hotel AF,Sao Paulo (SP),3,139.1,417.3
100387,998,Hotel AF,Sao Paulo (SP),4,139.1,556.4
100388,998,Hotel Z,Aracaju (SE),3,208.04,624.12
100393,998,Hotel K,Salvador (BH),3,263.41,790.23
100400,998,Hotel Z,Aracaju (SE),2,208.04,416.08
100401,998,Hotel BD,Natal (RN),3,242.88,728.64
100405,998,Hotel BW,Campo Grande (MS),2,60.39,120.78
100408,998,Hotel BP,Brasilia (DF),1,247.62,247.62
100409,998,Hotel AU,Recife (PE),2,312.83,625.66
100415,998,Hotel BD,Natal (RN),2,242.88,485.76
100416,998,Hotel BP,Brasilia (DF),1,247.62,247.62
100417,998,Hotel BP,Brasilia (DF),3,247.62,742.86
100420,998,Hotel BD,Natal (RN),1,242.88,242.88
100424,998,Hotel BD,Natal (RN),4,242.88,971.52
100425,998,Hotel BD,Natal (RN),3,242.88,728.64
100427,998,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
100428,998,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
100429,998,Hotel K,Salvador (BH),2,263.41,526.82
100441,998,Hotel K,Salvador (BH),1,263.41,263.41
100442,998,Hotel AU,Recife (PE),1,312.83,312.83
100446,998,Hotel AF,Sao Paulo (SP),4,139.1,556.4
100447,998,Hotel AU,Recife (PE),2,312.83,625.66
100449,998,Hotel K,Salvador (BH),4,263.41,1053.64
100453,998,Hotel BD,Natal (RN),1,242.88,242.88
100455,998,Hotel BP,Brasilia (DF),1,247.62,247.62
100457,998,Hotel BP,Brasilia (DF),1,247.62,247.62
100461,998,Hotel BP,Brasilia (DF),4,247.62,990.48
100462,998,Hotel AF,Sao Paulo (SP),4,139.1,556.4
100464,998,Hotel K,Salvador (BH),3,263.41,790.23
100472,998,Hotel AF,Sao Paulo (SP),4,139.1,556.4
100473,998,Hotel AF,Sao Paulo (SP),2,139.1,278.2
100474,998,Hotel Z,Aracaju (SE),2,208.04,416.08
100477,998,Hotel AF,Sao Paulo (SP),3,139.1,417.3
100479,998,Hotel BW,Campo Grande (MS),1,60.39,60.39
100486,998,Hotel K,Salvador (BH),2,263.41,526.82
100487,998,Hotel K,Salvador (BH),2,263.41,526.82
100490,998,Hotel Z,Aracaju (SE),2,208.04,416.08
100492,998,Hotel BW,Campo Grande (MS),4,60.39,241.56
100494,999,Hotel BD,Natal (RN),3,242.88,728.64
100495,1000,Hotel BW,Campo Grande (MS),1,60.39,60.39
100500,1000,Hotel BP,Brasilia (DF),1,247.62,247.62
100507,1000,Hotel K,Salvador (BH),1,263.41,263.41
100511,1000,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100512,1000,Hotel AU,Recife (PE),3,312.83,938.49
100513,1000,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97
100516,1000,Hotel BD,Natal (RN),2,242.88,485.76
100520,1000,Hotel AF,Sao Paulo (SP),4,139.1,556.4
100521,1000,Hotel BP,Brasilia (DF),1,247.62,247.62
100536,1000,Hotel AF,Sao Paulo (SP),3,139.1,417.3
100539,1000,Hotel Z,Aracaju (SE),3,208.04,624.12
100542,1000,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
100543,1000,Hotel Z,Aracaju (SE),4,208.04,832.16
100548,1000,Hotel K,Salvador (BH),2,263.41,526.82
100554,1000,Hotel AF,Sao Paulo (SP),1,139.1,139.1
100555,1000,Hotel Z,Aracaju (SE),4,208.04,832.16
100559,1001,Hotel K,Salvador (BH),3,263.41,790.23
100561,1001,Hotel AU,Recife (PE),3,312.83,938.49
100563,1001,Hotel AU,Recife (PE),4,312.83,1251.32
100565,1001,Hotel BW,Campo Grande (MS),4,60.39,241.56
100566,1001,Hotel AU,Recife (PE),4,312.83,1251.32
100567,1001,Hotel Z,Aracaju (SE),1,208.04,208.04
100570,1001,Hotel BP,Brasilia (DF),2,247.62,495.24
100574,1001,Hotel BW,Campo Grande (MS),2,60.39,120.78
100578,1001,Hotel K,Salvador (BH),2,263.41,526.82
100579,1001,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97
100580,1001,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
100581,1001,Hotel BD,Natal (RN),3,242.88,728.64
100584,1001,Hotel BP,Brasilia (DF),4,247.62,990.48
100590,1001,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100591,1001,Hotel AF,Sao Paulo (SP),3,139.1,417.3
100592,1001,Hotel BD,Natal (RN),1,242.88,242.88
100594,1001,Hotel Z,Aracaju (SE),1,208.04,208.04
100595,1001,Hotel AU,Recife (PE),3,312.83,938.49
100597,1001,Hotel Z,Aracaju (SE),2,208.04,416.08
100599,1001,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100601,1001,Hotel AU,Recife (PE),4,312.83,1251.32
100603,1001,Hotel BW,Campo Grande (MS),3,60.39,181.17
100610,1001,Hotel Z,Aracaju (SE),4,208.04,832.16
100611,1001,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100614,1001,Hotel BW,Campo Grande (MS),1,60.39,60.39
100616,1001,Hotel BW,Campo Grande (MS),2,60.39,120.78
100631,1001,Hotel AU,Recife (PE),3,312.83,938.49
100633,1001,Hotel BW,Campo Grande (MS),4,60.39,241.56
100634,1001,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100636,1001,Hotel BP,Brasilia (DF),4,247.62,990.48
100637,1001,Hotel BP,Brasilia (DF),1,247.62,247.62
100638,1001,Hotel BD,Natal (RN),2,242.88,485.76
100641,1001,Hotel K,Salvador (BH),4,263.41,1053.64
100652,1001,Hotel AF,Sao Paulo (SP),4,139.1,556.4
100656,1001,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
100665,1001,Hotel K,Salvador (BH),2,263.41,526.82
100669,1001,Hotel BD,Natal (RN),4,242.88,971.52
100670,1001,Hotel BW,Campo Grande (MS),3,60.39,181.17
100671,1001,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97
100673,1001,Hotel K,Salvador (BH),1,263.41,263.41
100677,1001,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
100679,1001,Hotel BP,Brasilia (DF),2,247.62,495.24
100682,1001,Hotel AF,Sao Paulo (SP),4,139.1,556.4
100684,1001,Hotel K,Salvador (BH),2,263.41,526.82
100686,1001,Hotel BD,Natal (RN),2,242.88,485.76
100689,1001,Hotel AU,Recife (PE),3,312.83,938.49
100696,1001,Hotel AF,Sao Paulo (SP),3,139.1,417.3
100706,1001,Hotel Z,Aracaju (SE),3,208.04,624.12
100708,1001,Hotel BP,Brasilia (DF),1,247.62,247.62
100711,1001,Hotel AF,Sao Paulo (SP),2,139.1,278.2
100728,1001,Hotel Z,Aracaju (SE),3,208.04,624.12
100730,1001,Hotel BD,Natal (RN),1,242.88,242.88
100736,1001,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96
100742,1002,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
100746,1002,Hotel AU,Recife (PE),2,312.83,625.66
100755,1002,Hotel AF,Sao Paulo (SP),2,139.1,278.2
100757,1002,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97
100764,1002,Hotel K,Salvador (BH),4,263.41,1053.64
100767,1002,Hotel AF,Sao Paulo (SP),1,139.1,139.1
100768,1002,Hotel BP,Brasilia (DF),1,247.62,247.62
100771,1002,Hotel BD,Natal (RN),3,242.88,728.64
100775,1002,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97
100779,1002,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
100780,1002,Hotel Z,Aracaju (SE),4,208.04,832.16
100785,1002,Hotel BD,Natal (RN),3,242.88,728.64
100787,1002,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98
100788,1002,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99
100789,1002,Hotel BP,Brasilia (DF),3,247.62,742.86
100790,1002,Hotel AF,Sao Paulo (SP),1,139.1,139.1
100791,1002,Hotel AF,Sao Paulo (SP),3,139.1,417.3
100793,1002,Hotel Z,Aracaju (SE),2,208.04,416.08
100798,1002,Hotel Z,Aracaju (SE),4,208.04,832.16
